id,name,sex,nationality,height,weight,age_2024,distance_m,sim_pace_sec_per_100m,sim_time_sec
36697871,Kathleen Baker,female,USA,1.73,67.0,27,1500,68.58,1028.63
36697871,Kathleen Baker,female,USA,1.73,67.0,27,400,60.56,242.24
56946849,Katie Clark,female,GBR,1.68,56.0,30,200,57.33,114.67
56946849,Katie Clark,female,GBR,1.68,56.0,30,1500,66.93,1003.96
56946849,Katie Clark,female,GBR,1.68,56.0,30,400,58.73,234.93
960103057,Katie Ledecky,female,USA,1.83,72.0,27,400,59.44,237.76
643664378,Katinka Hosszu,female,HUN,1.75,68.0,35,200,59.84,119.67
842830190,Katrina Young,female,USA,1.63,59.0,32,800,67.13,537.04
842830190,Katrina Young,female,USA,1.63,59.0,32,1500,67.7,1015.44
291078282,Katsumi Nakamura,male,JPN,1.83,79.0,30,800,61.89,495.13
291078282,Katsumi Nakamura,male,JPN,1.83,79.0,30,400,56.97,227.86
291078282,Katsumi Nakamura,male,JPN,1.83,79.0,30,200,55.43,110.86
482962110,Katsuyuki Tanamura,male,JPN,1.84,84.0,35,200,57.86,115.73
482962110,Katsuyuki Tanamura,male,JPN,1.84,84.0,35,400,60.42,241.69
779357330,Keesja Gofers,female,AUS,1.76,64.0,34,400,62.94,251.77
779357330,Keesja Gofers,female,AUS,1.76,64.0,34,1500,65.74,986.14
779357330,Keesja Gofers,female,AUS,1.76,64.0,34,800,66.34,530.7
953524242,Kei Marumo,female,JPN,1.6,50.0,32,1500,66.41,996.21
53827184,Keigo Okawa,male,JPN,1.83,96.0,34,200,57.38,114.77
500380678,Kelly Araouzou,female,GRE,1.69,55.0,33,800,64.9,519.2
500380678,Kelly Araouzou,female,GRE,1.69,55.0,33,200,58.96,117.91
500380678,Kelly Araouzou,female,GRE,1.69,55.0,33,1500,70.34,1055.08
963525573,Kelsey Wakefield,female,AUS,1.78,64.0,33,800,66.58,532.6
596257734,Kelsi Worrell,female,USA,1.81,74.0,30,400,60.55,242.21
217152230,Ken Terauchi,male,JPN,1.7,70.0,44,400,63.45,253.78
217152230,Ken Terauchi,male,JPN,1.7,70.0,44,1500,67.85,1017.75
570694823,Kenji Kobase,male,JPN,1.8,80.0,37,800,61.7,493.61
570694823,Kenji Kobase,male,JPN,1.8,80.0,37,200,59.08,118.15
570694823,Kenji Kobase,male,JPN,1.8,80.0,37,1500,67.83,1017.4
41041819,Kennedy Goss,female,CAN,1.73,74.0,28,1500,69.35,1040.27
50571429,Kenya Yasuda,male,JPN,1.82,77.0,35,800,62.83,502.66
50571429,Kenya Yasuda,male,JPN,1.82,77.0,35,200,56.84,113.68
519543861,Keren Siebner,female,ISR,1.8,68.0,34,1500,68.71,1030.63
976260835,Keri-Anne Payne,female,GBR,1.77,66.0,37,1500,69.46,1041.93
976260835,Keri-Anne Payne,female,GBR,1.77,66.0,37,200,57.54,115.09
146173723,Keryn McMaster,female,AUS,1.69,63.0,31,400,58.55,234.21
772532077,Kevin Chavez Banda,male,AUS,1.7,70.0,32,1500,64.8,972.02
772532077,Kevin Chavez Banda,male,AUS,1.7,70.0,32,400,55.5,221.98
772532077,Kevin Chavez Banda,male,AUS,1.7,70.0,32,800,60.92,487.33
905417640,Kevin Cordes,male,USA,2.21,88.0,31,800,62.94,503.49
905417640,Kevin Cordes,male,USA,2.21,88.0,31,200,54.88,109.76
650099766,Keyuan Shang,male,CHN,1.83,79.0,29,200,51.25,102.5
650099766,Keyuan Shang,male,CHN,1.83,79.0,29,800,58.16,465.32
260431373,Khader Ghetrich Baqlah,male,JOR,1.84,80.0,26,200,49.63,99.25
260431373,Khader Ghetrich Baqlah,male,JOR,1.84,80.0,26,1500,61.98,929.63
135963530,Kierra Smith,female,CAN,1.5,57.0,30,1500,67.58,1013.69
654132840,Kiley Neushul,female,USA,1.73,65.0,31,200,57.33,114.67
654132840,Kiley Neushul,female,USA,1.73,65.0,31,400,60.07,240.28
403279900,Kimberly Buys,female,BEL,1.87,75.0,35,800,66.83,534.61
403279900,Kimberly Buys,female,BEL,1.87,75.0,35,1500,67.48,1012.17
897050880,Kimiko Raheem,female,SRI,1.65,51.0,25,1500,65.85,987.82
897050880,Kimiko Raheem,female,SRI,1.65,51.0,25,200,55.56,111.13
528363849,Kira Toussaint,female,NED,1.74,72.0,30,1500,68.02,1020.33
528363849,Kira Toussaint,female,NED,1.74,72.0,30,400,60.12,240.46
528363849,Kira Toussaint,female,NED,1.74,72.0,30,800,64.07,512.52
388644612,Kirill Prigoda,male,RUS,1.92,88.0,29,400,58.83,235.33
825202898,Kirsty Leigh Coventry,female,ZIM,1.76,64.0,41,200,60.72,121.43
337056974,Koji Takei,male,JPN,1.76,78.0,34,1500,65.29,979.42
337056974,Koji Takei,male,JPN,1.76,78.0,34,400,59.24,236.97
337056974,Koji Takei,male,JPN,1.76,78.0,34,800,61.78,494.24
40414487,Konrad Czerniak,male,POL,1.95,87.0,35,200,56.33,112.67
40414487,Konrad Czerniak,male,POL,1.95,87.0,35,1500,65.43,981.49
532161398,Konstantinos Flegkas,male,GRE,1.92,88.0,36,800,62.9,503.23
532161398,Konstantinos Flegkas,male,GRE,1.92,88.0,36,1500,65.97,989.51
532161398,Konstantinos Flegkas,male,GRE,1.92,88.0,36,400,60.78,243.12
808549144,Konstantinos Genidounias,male,GRE,1.83,87.0,31,200,53.75,107.51
808549144,Konstantinos Genidounias,male,GRE,1.83,87.0,31,400,59.52,238.07
808549144,Konstantinos Genidounias,male,GRE,1.83,87.0,31,800,60.52,484.14
578912084,Konstantinos Mourikis,male,GRE,1.97,109.0,36,800,64.11,512.88
794043609,Kosuke Hagino,male,JPN,1.77,71.0,30,200,55.18,110.36
794043609,Kosuke Hagino,male,JPN,1.77,71.0,30,400,56.29,225.16
892925415,Kotuku Ngawati,female,AUS,1.65,60.0,30,200,54.12,108.25
892925415,Kotuku Ngawati,female,AUS,1.65,60.0,30,400,59.77,239.1
892925415,Kotuku Ngawati,female,AUS,1.65,60.0,30,800,66.03,528.22
321162229,Kristel Kobrich,female,CHI,1.7,60.0,39,200,60.02,120.05
449134352,Kristel Vourna,female,GRE,1.74,61.0,32,200,57.38,114.75
449134352,Kristel Vourna,female,GRE,1.74,61.0,32,400,57.86,231.42
582900403,Kristian Gkolomeev,male,GRE,2.02,95.0,31,400,60.43,241.73
512973536,Kristian Ipsen,male,USA,1.71,72.0,32,800,60.86,486.85
512973536,Kristian Ipsen,male,USA,1.71,72.0,32,1500,62.87,943.05
66901895,Kristina Ilinykh,female,RUS,1.73,56.0,30,400,57.8,231.21
66901895,Kristina Ilinykh,female,RUS,1.73,56.0,30,1500,66.7,1000.51
576779994,Kristof Rasovszky,male,HUN,1.9,84.0,27,800,59.44,475.53
11420262,Krisztian Manhercz,male,HUN,1.91,91.0,27,800,62.8,502.4
123300327,Krisztian Takacs,male,HUN,1.86,84.0,39,400,63.61,254.46
123300327,Krisztian Takacs,male,HUN,1.86,84.0,39,200,57.27,114.54
401589716,Krisztina Garda,female,HUN,1.7,76.0,30,400,63.08,252.33
401589716,Krisztina Garda,female,HUN,1.7,76.0,30,200,59.89,119.78
401589716,Krisztina Garda,female,HUN,1.7,76.0,30,1500,68.55,1028.22
664487894,Kseniya Sydorenko,female,UKR,1.78,57.0,38,400,64.43,257.73
703248016,Kuk Hyang Kim,female,PRK,1.49,39.0,25,200,54.13,108.26
703248016,Kuk Hyang Kim,female,PRK,1.49,39.0,25,1500,64.46,966.95
156130854,Kurumi Yoshida,female,JPN,1.67,59.0,33,1500,65.49,982.28
885688636,Kyle Chalmers,male,AUS,1.93,90.0,26,800,61.19,489.55
885688636,Kyle Chalmers,male,AUS,1.93,90.0,26,1500,65.0,974.99
885688636,Kyle Chalmers,male,AUS,1.93,90.0,26,200,55.51,111.02
78377242,Kyle Stolk,male,NED,1.86,84.0,28,200,54.09,108.17
714395928,Kylie Masse,female,CAN,1.7,61.0,28,1500,65.94,989.14
714395928,Kylie Masse,female,CAN,1.7,61.0,28,800,64.51,516.07
944821832,Kyriakos Pontikeas,male,GRE,1.92,84.0,33,400,62.48,249.92
944821832,Kyriakos Pontikeas,male,GRE,1.92,84.0,33,1500,68.16,1022.41
944821832,Kyriakos Pontikeas,male,GRE,1.92,84.0,33,200,58.0,116.0
819912962,Kyuwoong Choi,male,KOR,1.81,75.0,34,200,56.17,112.34
789007378,Lani Cabrera,female,BAR,1.75,66.0,31,400,60.49,241.95
165918129,Lara Butler,female,CAY,1.72,60.0,30,800,62.08,496.67
165918129,Lara Butler,female,CAY,1.72,60.0,30,400,61.1,244.41
165918129,Lara Butler,female,CAY,1.72,60.0,30,1500,66.82,1002.29
329123221,Lara Grangeon,female,FRA,1.73,60.0,33,200,56.76,113.51
485160577,Lara Teixeira,female,BRA,1.67,59.0,37,400,60.86,243.44
485160577,Lara Teixeira,female,BRA,1.67,59.0,37,1500,71.35,1070.2
485160577,Lara Teixeira,female,BRA,1.67,59.0,37,800,65.65,525.21
322415539,Laraiba Seibou,female,BEN,1.73,63.0,24,200,58.77,117.54
322415539,Laraiba Seibou,female,BEN,1.73,63.0,24,800,63.12,504.95
322415539,Laraiba Seibou,female,BEN,1.73,63.0,24,1500,65.68,985.2
923732002,Larissa Oliveira,female,BRA,1.69,57.0,31,800,64.83,518.65
923732002,Larissa Oliveira,female,BRA,1.69,57.0,31,200,58.62,117.23
327942821,Laszlo Cseh,male,HUN,1.88,84.0,39,1500,67.77,1016.48
327942821,Laszlo Cseh,male,HUN,1.88,84.0,39,400,60.07,240.3
327942821,Laszlo Cseh,male,HUN,1.88,84.0,39,800,67.68,541.43
151499815,Laura Auge,female,FRA,1.75,60.0,32,1500,67.48,1012.27
151499815,Laura Auge,female,FRA,1.75,60.0,32,400,59.63,238.53
151499815,Laura Auge,female,FRA,1.75,60.0,32,800,66.2,529.6
880019885,Laura Ester Ramos,female,ESP,1.7,58.0,34,400,60.57,242.29
148490223,Laura Lopez Ventosa,female,ESP,1.71,65.0,36,800,66.55,532.43
148490223,Laura Lopez Ventosa,female,ESP,1.71,65.0,36,400,60.84,243.36
360874773,Laura Marino,female,FRA,1.68,55.0,31,1500,66.06,990.97
360874773,Laura Marino,female,FRA,1.68,55.0,31,800,65.63,525.01
360874773,Laura Marino,female,FRA,1.68,55.0,31,200,55.94,111.87
603343722,Laura Teani,female,ITA,1.75,75.0,33,800,66.74,533.9
829889004,Lauren Boyle,female,NZL,1.83,67.0,37,1500,68.48,1027.2
940301095,Laurent Carnol,male,LUX,1.87,82.0,35,1500,65.01,975.16
990477427,Lea Yanitsas,female,AUS,1.73,77.0,35,400,62.75,250.99
275124572,Leah Neale,female,AUS,1.73,77.0,29,200,58.14,116.29
275124572,Leah Neale,female,AUS,1.73,77.0,29,1500,68.07,1020.98
275124572,Leah Neale,female,AUS,1.73,77.0,29,800,65.56,524.5
735079950,Leah Smith,female,USA,1.76,67.0,29,200,58.48,116.97
30611869,Leila Abdelmoez,female,EGY,1.6,46.0,28,1500,64.42,966.25
30611869,Leila Abdelmoez,female,EGY,1.6,46.0,28,400,56.77,227.06
30611869,Leila Abdelmoez,female,EGY,1.6,46.0,28,800,63.53,508.26
505827943,Lena Kreundl,female,AUT,1.74,69.0,27,800,65.13,521.07
505827943,Lena Kreundl,female,AUT,1.74,69.0,27,200,59.03,118.06
505827943,Lena Kreundl,female,AUT,1.74,69.0,27,400,58.91,235.66
159048041,Leonardo de Deus,male,BRA,1.75,70.0,33,800,61.36,490.85
159048041,Leonardo de Deus,male,BRA,1.75,70.0,33,400,59.19,236.78
159048041,Leonardo de Deus,male,BRA,1.75,70.0,33,200,54.0,108.0
953257950,Leonie Antonia Beck,female,GER,1.84,62.0,27,200,55.2,110.4
953257950,Leonie Antonia Beck,female,GER,1.84,62.0,27,800,62.27,498.19
953257950,Leonie Antonia Beck,female,GER,1.84,62.0,27,400,60.12,240.47
812063503,Leonie Kullmann,female,GER,1.75,62.0,25,200,54.32,108.64
812063503,Leonie Kullmann,female,GER,1.75,62.0,25,400,60.07,240.29
812063503,Leonie Kullmann,female,GER,1.75,62.0,25,800,62.64,501.14
447494695,Li Guo,female,CHN,1.67,54.0,31,200,58.47,116.94
447494695,Li Guo,female,CHN,1.67,54.0,31,800,64.83,518.61
447494695,Li Guo,female,CHN,1.67,54.0,31,1500,67.36,1010.4
462590793,Lia Neal,female,USA,1.78,74.0,29,400,63.12,252.49
462590793,Lia Neal,female,USA,1.78,74.0,29,800,63.42,507.33
462590793,Lia Neal,female,USA,1.78,74.0,29,200,60.46,120.92
169395175,Lianna Swan,female,PAK,1.65,67.0,27,200,58.5,117.01
169395175,Lianna Swan,female,PAK,1.65,67.0,27,400,58.14,232.56
653834235,Lijun Zu,male,CHN,1.88,87.0,35,800,62.95,503.57
720106859,Liliana Ibanez Lopez,female,MEX,1.8,70.0,33,800,64.02,512.12
93076735,Liliana Szilagyi,female,HUN,1.75,62.0,28,800,60.67,485.35
93076735,Liliana Szilagyi,female,HUN,1.75,62.0,28,1500,66.81,1002.08
461914120,Lilly King,female,USA,1.76,70.0,27,200,54.83,109.66
461914120,Lilly King,female,USA,1.76,70.0,27,800,66.86,534.89
461914120,Lilly King,female,USA,1.76,70.0,27,1500,68.25,1023.71
64295130,Lin Peng,female,CHN,1.83,73.0,29,200,57.8,115.6
64295130,Lin Peng,female,CHN,1.83,73.0,29,400,63.48,253.94
64295130,Lin Peng,female,CHN,1.83,73.0,29,1500,67.97,1019.55
413014010,Linda Cerruti,female,ITA,1.73,56.0,31,800,63.56,508.45
413014010,Linda Cerruti,female,ITA,1.73,56.0,31,1500,66.88,1003.2
128351056,Lisa Graf,female,GER,1.83,69.0,32,400,63.41,253.66
700918622,Lisa Zaiser,female,AUT,1.74,63.0,30,200,58.02,116.05
700918622,Lisa Zaiser,female,AUT,1.74,63.0,30,1500,67.77,1016.58
700918622,Lisa Zaiser,female,AUT,1.74,63.0,30,800,63.64,509.09
82572587,Liubomyr Lemeshko,male,UKR,1.86,86.0,32,200,55.68,111.36
667499984,Lois Toulson,female,GBR,1.66,51.0,25,1500,65.56,983.34
667499984,Lois Toulson,female,GBR,1.66,51.0,25,200,55.07,110.15
667499984,Lois Toulson,female,GBR,1.66,51.0,25,800,61.43,491.42
993580824,Lolita Ananasova,female,UKR,1.69,52.0,32,1500,65.11,976.58
993580824,Lolita Ananasova,female,UKR,1.69,52.0,32,800,64.05,512.42
993580824,Lolita Ananasova,female,UKR,1.69,52.0,32,200,57.69,115.37
865328770,Long Gutierrez Feng,male,MEX,1.9,85.0,29,1500,64.16,962.38
865328770,Long Gutierrez Feng,male,MEX,1.9,85.0,29,800,61.91,495.29
865328770,Long Gutierrez Feng,male,MEX,1.9,85.0,29,400,57.98,231.94
398479062,Lorena Molinos,female,BRA,1.6,51.0,33,400,58.32,233.29
398479062,Lorena Molinos,female,BRA,1.6,51.0,33,1500,67.4,1010.94
399652811,Lorys Bourelly,male,FRA,1.86,76.0,32,800,61.1,488.83
399652811,Lorys Bourelly,male,FRA,1.86,76.0,32,1500,64.61,969.11
421793519,Lotte Friis,female,DEN,1.83,75.0,36,400,62.32,249.29
421793519,Lotte Friis,female,DEN,1.83,75.0,36,800,68.67,549.37
421793519,Lotte Friis,female,DEN,1.83,75.0,36,200,57.14,114.27
224274265,Louis Croenen,male,BEL,1.86,79.0,30,800,60.9,487.18
224274265,Louis Croenen,male,BEL,1.86,79.0,30,200,54.77,109.53
224274265,Louis Croenen,male,BEL,1.86,79.0,30,400,58.15,232.62
602283676,Louise Hansson,female,SWE,1.87,72.0,28,800,60.43,483.42
554715039,Luca Cupido,male,USA,1.88,95.0,29,200,54.75,109.51
554715039,Luca Cupido,male,USA,1.88,95.0,29,1500,65.55,983.22
741078160,Luca Dotto,male,ITA,1.92,80.0,34,1500,64.34,965.15
741078160,Luca Dotto,male,ITA,1.92,80.0,34,400,58.77,235.1
659816292,Luca Leonardi,male,ITA,1.91,78.0,33,200,52.76,105.53
659816292,Luca Leonardi,male,ITA,1.91,78.0,33,400,59.73,238.91
659816292,Luca Leonardi,male,ITA,1.91,78.0,33,1500,66.2,992.98
313498882,Luca Marin,male,ITA,1.87,82.0,38,200,56.99,113.97
313498882,Luca Marin,male,ITA,1.87,82.0,38,800,63.72,509.77
313498882,Luca Marin,male,ITA,1.87,82.0,38,400,61.53,246.11
129051185,Luca Pizzini,male,ITA,1.85,76.0,35,1500,64.49,967.32
129051185,Luca Pizzini,male,ITA,1.85,76.0,35,400,59.01,236.05
345497174,Lucianne Barroncas,female,BRA,1.69,64.0,36,400,64.58,258.33
345497174,Lucianne Barroncas,female,BRA,1.69,64.0,36,1500,69.82,1047.29
822537753,Lucie Svecena,female,CZE,1.75,60.0,27,800,60.27,482.15
822537753,Lucie Svecena,female,CZE,1.75,60.0,27,400,56.63,226.51
660174272,Luis Emigdio Vega,male,CUB,1.79,69.0,26,400,55.9,223.61
660174272,Luis Emigdio Vega,male,CUB,1.79,69.0,26,200,53.76,107.52
660174272,Luis Emigdio Vega,male,CUB,1.79,69.0,26,1500,60.67,910.12
536738422,Luis Martinez,male,GUA,1.82,74.0,29,400,58.82,235.26
536738422,Luis Martinez,male,GUA,1.82,74.0,29,200,55.9,111.81
536738422,Luis Martinez,male,GUA,1.82,74.0,29,800,62.96,503.65
530819042,Luisa Borges,female,BRA,1.66,54.0,28,1500,64.94,974.06
530819042,Luisa Borges,female,BRA,1.66,54.0,28,800,65.22,521.76
52637843,Luisa Trombetti,female,ITA,1.73,67.0,31,1500,67.09,1006.29
52637843,Luisa Trombetti,female,ITA,1.73,67.0,31,800,65.07,520.54
52637843,Luisa Trombetti,female,ITA,1.73,67.0,31,200,59.72,119.44
705013077,Luiz Altamir,male,BRA,1.74,69.0,28,1500,63.22,948.28
705013077,Luiz Altamir,male,BRA,1.74,69.0,28,800,59.8,478.4
713630406,Luiz Felipe Outerelo,male,BRA,1.81,82.0,33,200,53.2,106.39
713630406,Luiz Felipe Outerelo,male,BRA,1.81,82.0,33,1500,65.32,979.85
396150268,Luiza Carvalho,female,BRA,1.82,79.0,41,200,62.09,124.18
396150268,Luiza Carvalho,female,BRA,1.82,79.0,41,800,70.35,562.77
366132937,Luka Bukic,male,CRO,1.95,90.0,30,400,56.8,227.21
366132937,Luka Bukic,male,CRO,1.95,90.0,30,200,57.19,114.38
504359994,Luka Loncar,male,CRO,1.95,106.0,37,400,62.51,250.03
42399683,Lum Zhaveli,male,KOS,1.94,88.0,34,800,63.87,510.98
42399683,Lum Zhaveli,male,KOS,1.94,88.0,34,1500,67.65,1014.79
42399683,Lum Zhaveli,male,KOS,1.94,88.0,34,200,54.22,108.43
98846520,Maarten Brzoskowski,male,NED,1.84,79.0,29,1500,59.71,895.7
499556541,Mack Darragh,male,CAN,1.85,79.0,31,400,55.75,223.0
499556541,Mack Darragh,male,CAN,1.85,79.0,31,800,61.64,493.14
499556541,Mack Darragh,male,CAN,1.85,79.0,31,1500,59.74,896.17
164336979,Mack Horton,male,AUS,1.9,88.0,28,800,61.98,495.84
164336979,Mack Horton,male,AUS,1.9,88.0,28,1500,62.12,931.76
164336979,Mack Horton,male,AUS,1.9,88.0,28,200,56.79,113.57
713460320,Maddison Keeney,female,AUS,1.67,62.0,28,1500,66.15,992.32
713460320,Maddison Keeney,female,AUS,1.67,62.0,28,800,65.18,521.48
37020908,Madeline Dirado,female,USA,1.76,64.0,31,200,56.63,113.26
341947091,Madeline Groves,female,AUS,1.79,66.0,29,1500,67.76,1016.35
341947091,Madeline Groves,female,AUS,1.79,66.0,29,200,56.48,112.97
473250088,Madeline Musselman,female,USA,1.81,65.0,26,200,55.4,110.8
540102843,Madison Wilson,female,AUS,1.79,61.0,30,1500,64.74,971.05
540102843,Madison Wilson,female,AUS,1.79,61.0,30,200,55.78,111.57
540102843,Madison Wilson,female,AUS,1.79,61.0,30,800,65.39,523.1
397456210,Mads Glaesner,male,DEN,1.91,81.0,36,200,57.82,115.63
397456210,Mads Glaesner,male,DEN,1.91,81.0,36,800,60.43,483.44
397456210,Mads Glaesner,male,DEN,1.91,81.0,36,400,63.02,252.09
585960313,Mael Ambonguilat,male,GAB,1.7,65.0,27,400,57.45,229.8
585960313,Mael Ambonguilat,male,GAB,1.7,65.0,27,200,51.55,103.11
585960313,Mael Ambonguilat,male,GAB,1.7,65.0,27,1500,61.6,924.07
91993578,Magdalena Ruth Alex Moshi,female,TAN,1.69,65.0,34,1500,67.57,1013.55
151348032,Maggie Steffens,female,USA,1.73,74.0,31,800,63.94,511.51
344707477,Magnus Westermann,male,DEN,1.94,94.0,29,1500,63.01,945.13
344707477,Magnus Westermann,male,DEN,1.94,94.0,29,400,57.06,228.24
218620523,Maha Abdel Salam,female,EGY,1.72,61.0,26,1500,66.3,994.57
218620523,Maha Abdel Salam,female,EGY,1.72,61.0,26,200,56.54,113.08
366810881,Maha Amer,female,EGY,1.65,54.0,25,200,55.95,111.91
217231294,Mai Nakamura,female,JPN,1.63,50.0,35,800,67.3,538.43
358834161,Maica Garcia Godoy,female,ESP,1.88,90.0,34,200,63.27,126.54
587074263,Maicol Verzotto,male,ITA,1.72,68.0,36,200,55.97,111.95
587074263,Maicol Verzotto,male,ITA,1.72,68.0,36,800,62.34,498.74
587074263,Maicol Verzotto,male,ITA,1.72,68.0,36,400,58.33,233.31
565676183,Makenzie Fischer,female,USA,1.86,74.0,27,800,65.7,525.59
565676183,Makenzie Fischer,female,USA,1.86,74.0,27,200,56.21,112.42
501195133,Maksim Inic,male,MNE,1.86,80.0,28,800,59.04,472.31
501195133,Maksim Inic,male,MNE,1.86,80.0,28,200,52.13,104.26
501195133,Maksim Inic,male,MNE,1.86,80.0,28,1500,61.87,928.12
607942437,Maksym Dolgov,male,UKR,1.76,71.0,28,200,52.73,105.46
607942437,Maksym Dolgov,male,UKR,1.76,71.0,28,1500,62.7,940.51
607942437,Maksym Dolgov,male,UKR,1.76,71.0,28,400,56.82,227.29
879168754,Manila Flamini,female,ITA,1.63,57.0,37,200,59.03,118.07
949340839,Manuella Lyrio,female,BRA,1.63,57.0,35,1500,67.68,1015.19
949340839,Manuella Lyrio,female,BRA,1.63,57.0,35,800,65.16,521.26
949340839,Manuella Lyrio,female,BRA,1.63,57.0,35,400,60.54,242.17
201149666,Marc Minguell Alferez,male,ESP,1.85,94.0,39,200,59.61,119.22
201149666,Marc Minguell Alferez,male,ESP,1.85,94.0,39,400,63.37,253.49
201149666,Marc Minguell Alferez,male,ESP,1.85,94.0,39,1500,69.28,1039.19
180431479,Marc Roca Barcelo,male,ESP,1.88,92.0,36,1500,66.88,1003.13
180431479,Marc Roca Barcelo,male,ESP,1.88,92.0,36,400,58.57,234.28
180431479,Marc Roca Barcelo,male,ESP,1.88,92.0,36,200,60.19,120.38
777668281,Marc Sanchez Torrens,male,ESP,1.88,75.0,32,800,61.08,488.65
777668281,Marc Sanchez Torrens,male,ESP,1.88,75.0,32,1500,64.3,964.44
970688075,Marc-Antoine Olivier,male,FRA,1.83,64.0,28,200,52.77,105.55
80452686,Marcela Maric,female,CRO,1.58,55.0,28,200,57.96,115.92
80452686,Marcela Maric,female,CRO,1.58,55.0,28,1500,65.75,986.19
80452686,Marcela Maric,female,CRO,1.58,55.0,28,800,60.55,484.37
225061272,Marcelo Chierighini,male,BRA,1.9,86.0,33,400,60.0,239.98
225061272,Marcelo Chierighini,male,BRA,1.9,86.0,33,800,61.91,495.31
225061272,Marcelo Chierighini,male,BRA,1.9,86.0,33,200,56.88,113.76
382951256,Marcin Stolarski,male,POL,1.87,79.0,28,200,53.27,106.53
382951256,Marcin Stolarski,male,POL,1.87,79.0,28,1500,63.89,958.28
382951256,Marcin Stolarski,male,POL,1.87,79.0,28,800,60.78,486.21
527776420,Marco Belotti,male,ITA,1.84,70.0,36,800,62.85,502.77
861351035,Marco Koch,male,GER,1.85,83.0,34,400,57.62,230.47
861351035,Marco Koch,male,GER,1.85,83.0,34,200,53.71,107.42
225215794,Marco Orsi,male,ITA,1.89,89.0,34,800,66.16,529.28
473758676,Marco del Lungo,male,ITA,1.9,97.0,34,800,64.31,514.45
473758676,Marco del Lungo,male,ITA,1.9,97.0,34,400,62.24,248.97
634165369,Marcos Macedo,male,BRA,1.89,85.0,34,1500,65.13,976.97
634165369,Marcos Macedo,male,BRA,1.89,85.0,34,400,61.9,247.62
936647883,Margaux Chretien,female,FRA,1.72,61.0,32,1500,69.44,1041.66
936647883,Margaux Chretien,female,FRA,1.72,61.0,32,400,59.93,239.73
587959959,Margaux Fabre,female,FRA,1.73,58.0,32,400,59.08,236.32
354533,Margherita Panziera,female,ITA,1.8,65.0,29,1500,66.9,1003.51
354533,Margherita Panziera,female,ITA,1.8,65.0,29,800,64.84,518.74
849987723,Maria Borisova,female,RUS,1.84,95.0,27,200,58.86,117.72
849987723,Maria Borisova,female,RUS,1.84,95.0,27,800,63.83,510.65
227880733,Maria Bruno,female,BRA,1.6,54.0,32,200,58.41,116.82
680445450,Maria Clara Lobo,female,BRA,1.67,55.0,26,400,57.06,228.23
680445450,Maria Clara Lobo,female,BRA,1.67,55.0,26,1500,64.7,970.45
680445450,Maria Clara Lobo,female,BRA,1.67,55.0,26,200,54.41,108.83
639719665,Maria Eduarda Miccuci,female,BRA,1.67,56.0,29,1500,66.15,992.3
166969862,Maria Elisabetta Marconi,female,ITA,1.59,55.0,40,200,59.49,118.99
242817329,Maria Far,female,PAN,1.63,130.0,26,1500,68.06,1020.87
686608090,Maria Kurjo,female,GER,1.58,52.0,35,200,56.47,112.93
686608090,Maria Kurjo,female,GER,1.58,52.0,35,400,62.87,251.49
686608090,Maria Kurjo,female,GER,1.58,52.0,35,800,66.6,532.76
206006000,Maria Romanjuk,female,EST,1.69,65.0,28,400,60.02,240.09
206006000,Maria Romanjuk,female,EST,1.69,65.0,28,200,55.53,111.05
206006000,Maria Romanjuk,female,EST,1.69,65.0,28,800,63.87,510.92
5915355,Maria Ugolkova,female,SUI,1.73,65.0,35,200,56.5,113.0
330387161,Maria Vilas Vidal,female,ESP,1.68,64.0,28,400,62.0,247.98
626430359,Maria del Pilar Pena Carrasco,female,ESP,1.74,63.0,38,400,62.47,249.89
626430359,Maria del Pilar Pena Carrasco,female,ESP,1.74,63.0,38,200,59.93,119.86
626430359,Maria del Pilar Pena Carrasco,female,ESP,1.74,63.0,38,800,68.12,544.99
408046749,Mariama Djoulde Sow,female,GUI,1.65,65.0,24,800,63.44,507.49
408046749,Mariama Djoulde Sow,female,GUI,1.65,65.0,24,200,55.46,110.91
408046749,Mariama Djoulde Sow,female,GUI,1.65,65.0,24,400,60.82,243.29
114574006,Mariana Duarte,female,BRA,1.7,67.0,28,800,65.81,526.47
114574006,Mariana Duarte,female,BRA,1.7,67.0,28,400,61.71,246.85
114574006,Mariana Duarte,female,BRA,1.7,67.0,28,1500,65.81,987.17
472526288,Mariangela Perrupato,female,ITA,1.73,56.0,36,400,60.64,242.57
472526288,Mariangela Perrupato,female,ITA,1.73,56.0,36,200,60.84,121.68
472526288,Mariangela Perrupato,female,ITA,1.73,56.0,36,800,66.29,530.35
849507397,Marie Laura Meza,female,CRC,1.63,58.0,34,400,61.04,244.16
953237807,Marie Wattel,female,FRA,1.81,71.0,27,400,61.51,246.02
953237807,Marie Wattel,female,FRA,1.81,71.0,27,1500,66.19,992.86
258800663,Mariia Shurochkina,female,RUS,1.64,50.0,29,800,60.11,480.9
38754507,Marina Canetti,female,BRA,1.69,63.0,41,200,60.44,120.88
38754507,Marina Canetti,female,BRA,1.69,63.0,41,800,66.05,528.37
38754507,Marina Canetti,female,BRA,1.69,63.0,41,400,65.2,260.81
488705922,Marina Zablith,female,BRA,1.8,77.0,37,400,66.98,267.92
488705922,Marina Zablith,female,BRA,1.8,77.0,37,200,62.27,124.54
